image_path,row_off,col_off,width,height,minx,miny,maxx,maxy,tile_min,tile_max,tile_mean,tile_std
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_010480.png,1280,10480,160,160,659096.0,6474711.99,659128.0,6474743.99,0.0,2.0,0.5084498846587892,0.8635119234199213
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_010560.png,1280,10560,160,160,659112.0,6474711.99,659144.0,6474743.99,0.0,2.0,0.2968606951660492,0.7012982371472931
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_010640.png,1280,10640,160,160,659128.0,6474711.99,659160.0,6474743.99,0.0,2.0,0.31729475140274316,0.7157831229800994
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_010720.png,1280,10720,160,160,659144.0,6474711.99,659176.0,6474743.99,0.0,2.0,0.7200141936633427,0.9498117571686687
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_010800.png,1280,10800,160,160,659160.0,6474711.99,659192.0,6474743.99,0.0,2.0,0.7134443028006487,0.9501276155414324
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_010880.png,1280,10880,160,160,659176.0,6474711.99,659208.0,6474743.99,0.0,2.0,0.6632154502196425,0.9320392574798054
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_010960.png,1280,10960,160,160,659192.0,6474711.99,659224.0,6474743.99,0.0,2.0,0.7169754195797624,0.9467919639121811
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_011040.png,1280,11040,160,160,659208.0,6474711.99,659240.0,6474743.99,0.0,2.0,0.7275922482402085,0.9456551250895099
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_011120.png,1280,11120,160,160,659224.0,6474711.99,659256.0,6474743.99,0.0,2.0,0.9951622461549948,0.9876995492087428
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_011200.png,1280,11200,160,160,659240.0,6474711.99,659272.0,6474743.99,0.0,2.0,0.9982597366112206,0.9945983891692354
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_011280.png,1280,11280,160,160,659256.0,6474711.99,659288.0,6474743.99,0.0,2.0,0.8650182868618412,0.9865874543298734
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_011360.png,1280,11360,160,160,659272.0,6474711.99,659304.0,6474743.99,0.0,2.0,0.8564579226042243,0.985986035646406
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_011440.png,1280,11440,160,160,659288.0,6474711.99,659320.0,6474743.99,0.0,2.0,1.1324782095118673,0.9862854521411347
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_011520.png,1280,11520,160,160,659304.0,6474711.99,659336.0,6474743.99,0.0,2.0,1.457058928496999,0.8823798704797015
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_011600.png,1280,11600,160,160,659320.0,6474711.99,659352.0,6474743.99,0.0,2.0,1.1581656957752613,0.9848734342905235
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_011760.png,1280,11760,160,160,659352.0,6474711.99,659384.0,6474743.99,0.0,0.05987166240811348,0.01845942031253468,0.020688266837706946
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_011840.png,1280,11840,160,160,659368.0,6474711.99,659400.0,6474743.99,0.0,2.0,1.9871465622457283,0.15880246475670476
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_011920.png,1280,11920,160,160,659384.0,6474711.99,659416.0,6474743.99,0.0,2.0,1.5620002074940316,0.8242120366632495
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_012000.png,1280,12000,160,160,659400.0,6474711.99,659432.0,6474743.99,0.0,2.0,1.3967323384761645,0.9148487853030142
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_012080.png,1280,12080,160,160,659416.0,6474711.99,659448.0,6474743.99,0.0,2.0,1.010396155816071,0.9957212983237996
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_012160.png,1280,12160,160,160,659432.0,6474711.99,659464.0,6474743.99,0.0,2.0,0.5913226668462136,0.9068497674762434
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_012240.png,1280,12240,160,160,659448.0,6474711.99,659480.0,6474743.99,0.0,2.0,0.4125924249988043,0.8013875461514316
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_012320.png,1280,12320,160,160,659464.0,6474711.99,659496.0,6474743.99,0.0,2.0,0.45072572722573734,0.828707544938896
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_012400.png,1280,12400,160,160,659480.0,6474711.99,659512.0,6474743.99,0.0,2.0,1.1408677713019093,0.9847423824935053
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_012480.png,1280,12480,160,160,659496.0,6474711.99,659528.0,6474743.99,0.0,2.0,1.1192646900172611,0.9742569722942479
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_012560.png,1280,12560,160,160,659512.0,6474711.99,659544.0,6474743.99,0.0,2.0,0.5099611277947285,0.8275036112027976
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_012640.png,1280,12640,160,160,659528.0,6474711.99,659560.0,6474743.99,0.0,2.0,0.7496087840833002,0.9296977719034041
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_012720.png,1280,12720,160,160,659544.0,6474711.99,659576.0,6474743.99,0.0,2.0,0.8625226856759022,0.9699871296711938
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_012800.png,1280,12800,160,160,659560.0,6474711.99,659592.0,6474743.99,0.0,2.0,0.6562628615492281,0.9213152457935266
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_012880.png,1280,12880,160,160,659576.0,6474711.99,659608.0,6474743.99,0.0,2.0,0.7818597435214933,0.9606490504970471
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_012960.png,1280,12960,160,160,659592.0,6474711.99,659624.0,6474743.99,0.0,2.0,0.9417118961173682,0.9865504396494438
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_013040.png,1280,13040,160,160,659608.0,6474711.99,659640.0,6474743.99,0.0,2.0,0.9369916813944037,0.9711412663433008
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_013120.png,1280,13120,160,160,659624.0,6474711.99,659656.0,6474743.99,0.0,2.0,0.8390259896956326,0.9507746144611152
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_013200.png,1280,13200,160,160,659640.0,6474711.99,659672.0,6474743.99,0.0,2.0,0.8537806537349031,0.963598129685496
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_013280.png,1280,13280,160,160,659656.0,6474711.99,659688.0,6474743.99,0.0,2.0,0.8693824395334989,0.9696768092880583
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_013360.png,1280,13360,160,160,659672.0,6474711.99,659704.0,6474743.99,0.0,2.0,0.7475749921679198,0.9446299664308899
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_013440.png,1280,13440,160,160,659688.0,6474711.99,659720.0,6474743.99,0.0,2.0,0.9727540287183346,0.9831753322742472
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_013520.png,1280,13520,160,160,659704.0,6474711.99,659736.0,6474743.99,0.0,2.0,1.0932939511178599,0.9842907824828779
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_013600.png,1280,13600,160,160,659720.0,6474711.99,659752.0,6474743.99,0.0,2.0,0.6632364560192532,0.9254165959653362
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_013680.png,1280,13680,160,160,659736.0,6474711.99,659768.0,6474743.99,0.0,2.0,0.4512648540889875,0.8114988586295242
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_013760.png,1280,13760,160,160,659752.0,6474711.99,659784.0,6474743.99,0.0,2.0,0.4539586396089341,0.8166244786760817
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_013840.png,1280,13840,160,160,659768.0,6474711.99,659800.0,6474743.99,0.0,2.0,0.322933125488333,0.7067000466837495
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_013920.png,1280,13920,160,160,659784.0,6474711.99,659816.0,6474743.99,0.0,2.0,0.7519551370417085,0.9458054832912824
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_014000.png,1280,14000,160,160,659800.0,6474711.99,659832.0,6474743.99,0.0,2.0,1.5731034087935096,0.8096795479522216
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_014080.png,1280,14080,160,160,659816.0,6474711.99,659848.0,6474743.99,0.0,2.0,1.6766484589176507,0.7104384651531049
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_014160.png,1280,14160,160,160,659832.0,6474711.99,659864.0,6474743.99,0.0,2.0,1.2915065619334543,0.9265190363205488
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_014240.png,1280,14240,160,160,659848.0,6474711.99,659880.0,6474743.99,0.0,2.0,1.0044653934626322,0.9830962320886081
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_014320.png,1280,14320,160,160,659864.0,6474711.99,659896.0,6474743.99,0.0,2.0,0.48332609569295354,0.8241352878364704
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_014400.png,1280,14400,160,160,659880.0,6474711.99,659912.0,6474743.99,0.0,2.0,0.25468519595054445,0.6132722215452752
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_014480.png,1280,14480,160,160,659896.0,6474711.99,659928.0,6474743.99,0.0,2.0,0.9912170459101844,0.9832442969998211
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_014560.png,1280,14560,160,160,659912.0,6474711.99,659944.0,6474743.99,0.0,2.0,1.206382604805726,0.9717895233558895
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_014640.png,1280,14640,160,160,659928.0,6474711.99,659960.0,6474743.99,0.0,2.0,0.8359928279080747,0.9794408623058949
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_014720.png,1280,14720,160,160,659944.0,6474711.99,659976.0,6474743.99,0.0,2.0,0.6169240510201452,0.9117370336899805
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_014800.png,1280,14800,160,160,659960.0,6474711.99,659992.0,6474743.99,0.0,2.0,0.28695328407355564,0.6854569242989423
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_014880.png,1280,14880,160,160,659976.0,6474711.99,660008.0,6474743.99,0.0,2.0,0.33743031900013165,0.7151116955047067
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_014960.png,1280,14960,160,160,659992.0,6474711.99,660024.0,6474743.99,0.0,2.0,0.7945514528369245,0.9391926193221585
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_015040.png,1280,15040,160,160,660008.0,6474711.99,660040.0,6474743.99,0.0,2.0,0.90856749071288,0.9682492115271103
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_015120.png,1280,15120,160,160,660024.0,6474711.99,660056.0,6474743.99,0.0,2.0,0.6704428712294968,0.9180841031708055
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_015200.png,1280,15200,160,160,660040.0,6474711.99,660072.0,6474743.99,0.0,2.0,0.41495242276500416,0.7790052753922018
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_015280.png,1280,15280,160,160,660056.0,6474711.99,660088.0,6474743.99,0.0,2.0,0.20655964223305875,0.5736239622824882
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_015360.png,1280,15360,160,160,660072.0,6474711.99,660104.0,6474743.99,0.0,2.0,0.5842647719109195,0.8914527626285934
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_015440.png,1280,15440,160,160,660088.0,6474711.99,660120.0,6474743.99,0.0,2.0,1.103319268170868,0.9761176027563343
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_015520.png,1280,15520,160,160,660104.0,6474711.99,660136.0,6474743.99,0.0,2.0,1.155291014620593,0.9653815247136127
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_015600.png,1280,15600,160,160,660120.0,6474711.99,660152.0,6474743.99,0.0,2.0,0.9697088653212521,0.9769584641844158
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_015680.png,1280,15680,160,160,660136.0,6474711.99,660168.0,6474743.99,0.0,2.0,0.9996433087786339,0.9775068704331431
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_015760.png,1280,15760,160,160,660152.0,6474711.99,660184.0,6474743.99,0.0,2.0,0.9245811952312559,0.9762232303058072
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_015840.png,1280,15840,160,160,660168.0,6474711.99,660200.0,6474743.99,0.0,2.0,1.043102381092922,0.9785981185549428
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_015920.png,1280,15920,160,160,660184.0,6474711.99,660216.0,6474743.99,0.0,2.0,0.8795594286415734,0.9700001431591208
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_016000.png,1280,16000,160,160,660200.0,6474711.99,660232.0,6474743.99,0.0,2.0,0.5289387720537362,0.8552089960653104
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_016080.png,1280,16080,160,160,660216.0,6474711.99,660248.0,6474743.99,0.0,2.0,0.4673371767334817,0.8263240848558648
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_016160.png,1280,16160,160,160,660232.0,6474711.99,660264.0,6474743.99,0.0,2.0,0.23716750306802245,0.5902284136627683
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_016240.png,1280,16240,160,160,660248.0,6474711.99,660280.0,6474743.99,0.0,2.0,0.33537559485930285,0.6624187375270687
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_016320.png,1280,16320,160,160,660264.0,6474711.99,660296.0,6474743.99,0.0,2.0,0.85782893377323,0.9463902331232197
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_016400.png,1280,16400,160,160,660280.0,6474711.99,660312.0,6474743.99,0.0,2.0,1.0293571680217801,0.9647452853571445
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_016480.png,1280,16480,160,160,660296.0,6474711.99,660328.0,6474743.99,0.0,2.0,0.6821152661340759,0.9192790206062511
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_016560.png,1280,16560,160,160,660312.0,6474711.99,660344.0,6474743.99,0.0,2.0,0.7262598280432888,0.954643505500011
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_016640.png,1280,16640,160,160,660328.0,6474711.99,660360.0,6474743.99,0.0,2.0,0.9383700553464067,0.9946036806245325
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_016720.png,1280,16720,160,160,660344.0,6474711.99,660376.0,6474743.99,0.0,2.0,0.8894408848574537,0.9854607060975438
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_016800.png,1280,16800,160,160,660360.0,6474711.99,660392.0,6474743.99,0.0,2.0,0.6422295143718127,0.9214393771993745
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_016880.png,1280,16880,160,160,660376.0,6474711.99,660408.0,6474743.99,0.0,2.0,0.4344480375491358,0.8081636239928043
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_016960.png,1280,16960,160,160,660392.0,6474711.99,660424.0,6474743.99,0.0,2.0,0.6721062341361302,0.9308110225704224
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_017040.png,1280,17040,160,160,660408.0,6474711.99,660440.0,6474743.99,0.0,2.0,0.9249725177900108,0.979719309491313
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_017120.png,1280,17120,160,160,660424.0,6474711.99,660456.0,6474743.99,0.0,2.0,0.8873770316509837,0.9710085358179515
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_017200.png,1280,17200,160,160,660440.0,6474711.99,660472.0,6474743.99,0.0,2.0,0.8795152182235835,0.9784014483288911
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_017280.png,1280,17280,160,160,660456.0,6474711.99,660488.0,6474743.99,0.0,2.0,1.045568350668648,0.9844177198859032
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_017360.png,1280,17360,160,160,660472.0,6474711.99,660504.0,6474743.99,0.0,2.0,1.209184637556417,0.9566201372415721
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_017440.png,1280,17440,160,160,660488.0,6474711.99,660520.0,6474743.99,0.0,2.0,1.0204386694294252,0.963506192748284
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_017520.png,1280,17520,160,160,660504.0,6474711.99,660536.0,6474743.99,0.0,2.0,0.7560590817221935,0.933482792589786
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_017600.png,1280,17600,160,160,660520.0,6474711.99,660552.0,6474743.99,0.0,2.0,0.6780443349077329,0.9283155214815474
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_017680.png,1280,17680,160,160,660536.0,6474711.99,660568.0,6474743.99,0.0,2.0,0.588984492825142,0.8967089451929435
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_017760.png,1280,17760,160,160,660552.0,6474711.99,660584.0,6474743.99,0.0,2.0,0.6575153154916009,0.9265400139728754
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_017840.png,1280,17840,160,160,660568.0,6474711.99,660600.0,6474743.99,0.0,2.0,0.8128693179716171,0.9748575602919354
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_017920.png,1280,17920,160,160,660584.0,6474711.99,660616.0,6474743.99,0.0,2.0,0.7142754386152443,0.9502244209985342
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_018000.png,1280,18000,160,160,660600.0,6474711.99,660632.0,6474743.99,0.0,2.0,0.7011347532326365,0.9456008605814028
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_018080.png,1280,18080,160,160,660616.0,6474711.99,660648.0,6474743.99,0.0,2.0,1.0460208005144147,0.9945206416553674
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_018160.png,1280,18160,160,160,660632.0,6474711.99,660664.0,6474743.99,0.0,2.0,1.00960068074191,0.9907541233861676
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_018240.png,1280,18240,160,160,660648.0,6474711.99,660680.0,6474743.99,0.0,2.0,0.6969615980729011,0.9340268097913894
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_018320.png,1280,18320,160,160,660664.0,6474711.99,660696.0,6474743.99,0.0,2.0,0.8317949478758809,0.969234491624067
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_018400.png,1280,18400,160,160,660680.0,6474711.99,660712.0,6474743.99,0.0,2.0,0.7927438810071574,0.95870414900395
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_018480.png,1280,18480,160,160,660696.0,6474711.99,660728.0,6474743.99,0.0,2.0,0.6800947206959046,0.9187255189837109
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_018560.png,1280,18560,160,160,660712.0,6474711.99,660744.0,6474743.99,0.0,2.0,0.9170612942643751,0.9771919282082175
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_018640.png,1280,18640,160,160,660728.0,6474711.99,660760.0,6474743.99,0.0,2.0,0.7644253922563379,0.9611519122441753
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_018720.png,1280,18720,160,160,660744.0,6474711.99,660776.0,6474743.99,0.0,2.0,0.21829934615815413,0.6058005605801137
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_018800.png,1280,18800,160,160,660760.0,6474711.99,660792.0,6474743.99,0.0,2.0,0.10803998052228578,0.4050884306994649
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_018880.png,1280,18880,160,160,660776.0,6474711.99,660808.0,6474743.99,0.0,2.0,0.0672728526857926,0.31691952465698714
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_018960.png,1280,18960,160,160,660792.0,6474711.99,660824.0,6474743.99,0.0,2.0,0.2645379260122205,0.6738144169205542
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_019040.png,1280,19040,160,160,660808.0,6474711.99,660840.0,6474743.99,0.0,2.0,0.9169435293852803,0.9712782607248464
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_019120.png,1280,19120,160,160,660824.0,6474711.99,660856.0,6474743.99,0.0,2.0,1.3017101795604789,0.9222119058943827
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_019200.png,1280,19200,160,160,660840.0,6474711.99,660872.0,6474743.99,0.0,2.0,1.2275633245627038,0.966662500439444
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_019280.png,1280,19280,160,160,660856.0,6474711.99,660888.0,6474743.99,0.0,2.0,0.9289782380502821,0.9952795099196189
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_019360.png,1280,19360,160,160,660872.0,6474711.99,660904.0,6474743.99,0.0,2.0,0.6511082822142228,0.9341862857419666
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_019440.png,1280,19440,160,160,660888.0,6474711.99,660920.0,6474743.99,0.0,2.0,0.6983086978633957,0.9409496171616344
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_019520.png,1280,19520,160,160,660904.0,6474711.99,660936.0,6474743.99,0.0,2.0,0.4416511138515658,0.8065228302975243
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_019600.png,1280,19600,160,160,660920.0,6474711.99,660952.0,6474743.99,0.0,2.0,0.16493612043024822,0.5204059287520917
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_019680.png,1280,19680,160,160,660936.0,6474711.99,660968.0,6474743.99,0.0,2.0,0.6049670349732359,0.9093042998346528
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_019760.png,1280,19760,160,160,660952.0,6474711.99,660984.0,6474743.99,0.0,2.0,1.0037951036320019,0.9962384330883379
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_019840.png,1280,19840,160,160,660968.0,6474711.99,661000.0,6474743.99,0.0,2.0,1.045396554782596,0.9953783697222877
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_019920.png,1280,19920,160,160,660984.0,6474711.99,661016.0,6474743.99,0.0,2.0,0.9854810243864206,0.9950083087267693
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_020000.png,1280,20000,160,160,661000.0,6474711.99,661032.0,6474743.99,0.0,2.0,0.8602736643652957,0.9814575485971975
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_020080.png,1280,20080,160,160,661016.0,6474711.99,661048.0,6474743.99,0.0,2.0,0.6229805797123255,0.9143034125905849
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_020160.png,1280,20160,160,160,661032.0,6474711.99,661064.0,6474743.99,0.0,2.0,0.3160273621890886,0.7117795219392636
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_020240.png,1280,20240,160,160,661048.0,6474711.99,661080.0,6474743.99,0.0,2.0,0.437824515662114,0.8148156063223826
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_020320.png,1280,20320,160,160,661064.0,6474711.99,661096.0,6474743.99,0.0,2.0,0.9228057693074981,0.988065429673928
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_020400.png,1280,20400,160,160,661080.0,6474711.99,661112.0,6474743.99,0.0,2.0,1.23008511098272,0.965834805487202
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_020480.png,1280,20480,160,160,661096.0,6474711.99,661128.0,6474743.99,0.0,2.0,0.8862091119995009,0.9842910319390303
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_020560.png,1280,20560,160,160,661112.0,6474711.99,661144.0,6474743.99,0.0,2.0,0.3043259075043929,0.7052014604051732
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_020640.png,1280,20640,160,160,661128.0,6474711.99,661160.0,6474743.99,0.0,2.0,0.16398514878964646,0.54060017082847
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_020720.png,1280,20720,160,160,661144.0,6474711.99,661176.0,6474743.99,0.0,2.0,0.15317207573815925,0.5222246689846568
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_020800.png,1280,20800,160,160,661160.0,6474711.99,661192.0,6474743.99,0.0,2.0,0.22791953966293593,0.6270590210646457
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_020880.png,1280,20880,160,160,661176.0,6474711.99,661208.0,6474743.99,0.0,2.0,0.20452840178019513,0.5970450481259351
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_020960.png,1280,20960,160,160,661192.0,6474711.99,661224.0,6474743.99,0.0,2.0,0.05488530515842815,0.2994900132134004
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_021040.png,1280,21040,160,160,661208.0,6474711.99,661240.0,6474743.99,0.0,2.0,0.06482170473637376,0.3190968675186844
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_021120.png,1280,21120,160,160,661224.0,6474711.99,661256.0,6474743.99,0.0,2.0,0.03948404208936341,0.2490188236024812
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_021200.png,1280,21200,160,160,661240.0,6474711.99,661272.0,6474743.99,0.0,2.0,0.06217562876577074,0.3253651433070514
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_021280.png,1280,21280,160,160,661256.0,6474711.99,661288.0,6474743.99,0.0,2.0,0.07778419253010936,0.3604940791336585
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_021360.png,1280,21360,160,160,661272.0,6474711.99,661304.0,6474743.99,0.0,2.0,0.3153875775931956,0.7153969598841178
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_021440.png,1280,21440,160,160,661288.0,6474711.99,661320.0,6474743.99,0.0,2.0,0.5894377384076399,0.878994027966612
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_021520.png,1280,21520,160,160,661304.0,6474711.99,661336.0,6474743.99,0.0,2.0,0.4037869317412383,0.7623996565142334
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_021600.png,1280,21600,160,160,661320.0,6474711.99,661352.0,6474743.99,0.0,2.0,0.2927269235041469,0.6921867469176626
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_021680.png,1280,21680,160,160,661336.0,6474711.99,661368.0,6474743.99,0.0,2.0,0.5335747754415897,0.880015073127236
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_021760.png,1280,21760,160,160,661352.0,6474711.99,661384.0,6474743.99,0.0,2.0,0.35975420470814284,0.7631951235320348
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_021840.png,1280,21840,160,160,661368.0,6474711.99,661400.0,6474743.99,0.0,2.0,0.005995696539715314,0.036263391463425804
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_021920.png,1280,21920,160,160,661384.0,6474711.99,661416.0,6474743.99,0.0,0.380811482667923,0.009954340701291758,0.02936073417318446
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_022000.png,1280,22000,160,160,661400.0,6474711.99,661432.0,6474743.99,0.0,2.0,0.012030226594247672,0.055504976351071975
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_022080.png,1280,22080,160,160,661416.0,6474711.99,661448.0,6474743.99,0.0,2.0,0.018536425413967824,0.1546947211139995
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_022160.png,1280,22160,160,160,661432.0,6474711.99,661464.0,6474743.99,0.0,2.0,0.02830595803580753,0.21585918293228737
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_022240.png,1280,22240,160,160,661448.0,6474711.99,661480.0,6474743.99,0.0,2.0,0.017707577873678767,0.1597092968185453
year2018_comp2_474657-474658-474659-474660-474661/images/tile_001280_022320.png,1280,22320,160,160,661464.0,6474711.99,661496.0,6474743.99,0.0,0.10446494817733765,0.005247828004217201,0.013333680445895899
